GATHERING_CENTER,WELL_NAME,TEST_DATE_TIME,PUMP_MANUFACTURER,PUMP_SERIES_NAME,PUMP_MODEL,CANONICAL_MODEL,NUMBER_OF_STAGES,INSTALL_TOP_DEPTH_FT,CUMULATIVE_RUN_LIFE_DAYS,DAYS_FROM_INSTALLATION,PIP_PSIG,PDP_PSIG,DELTA_P_PSI,WHP_PSIG,WHT_DEG_F,FREQUENCY_HZ,SPEED_RATIO_RF,WATER_CUT_PCT,RESERVOIR_FORMATION,WATER_SALINITY_PPM,WATER_SG,FLUID_GRADIENT_PSI_FT,STAGE_DYNAMIC_HEAD_FT,NORMALIZED_HEAD_60HZ_FT,B_O_RBSTB,B_LIQ_RBSTB,RS_SCFBBL,Q_DOWNHOLE_RBPD,RAW_DOWNHOLE_ERROR_BPD,RAW_DOWNHOLE_PE_PCT,ACTUAL_LIQUID_RATE_STBD,Q_PURE_RAW_STBD,Q_PURE_SURF_STBD,RESIDUAL_ERROR_BPD,PERCENT_ERROR_PCT,ABS_PERCENT_ERROR_MAPE,BIAS_DIRECTION,QC_PASS_TELEMETRY,QC_PASS_POSITIVE_LIFT,QC_PASS_MIN_LIFT,QC_PASS_MIN_FREQ,QC_PASS_WATER_CUT,QC_5_GATES_PASS,IS_ACTIVE_CURRENT_RUN,QUALIFIED_5QC_CLEAN_ACTIVE,TEST_VALIDITY_STATUS,SCREENING_REASON_DETAIL
GC-31,SA-0457_T,2023-02-23 19:30,Alkhorayef (ACC),538 Series (ACC WE),WE-2600,WE-2600,153,7350.0,0.0,-763.2,824.0,3300.0,2476.0,307.0,142.0,52.0,0.8667,45.8,Mauddud (MA),137779.0,1.0958,0.4264,37.95,50.52,1.0944,1.0603,130.8,1953.0,712.0,57.37,1241.0,1841.9,1841.9,600.9,48.42,48.42,OVER_PREDICTION,True,True,True,True,True,True,False,False,2. QUALIFIED_5QC_HISTORICAL_RUN,Pass 5 QC Gates (Historical Completion Run: Days = -763.2)
GC-31,SA-0457_T,2023-06-19 11:30,Alkhorayef (ACC),538 Series (ACC WE),WE-2600,WE-2600,153,7350.0,0.0,-647.5,679.0,2982.0,2303.0,230.0,141.0,55.0,0.9167,47.2,Mauddud (MA),137779.0,1.0958,0.4278,35.18,41.86,1.0843,1.0539,104.9,2627.9,1595.9,154.64,1032.0,2493.4,2493.4,1461.4,141.61,141.61,OVER_PREDICTION,True,True,True,True,True,True,False,False,2. QUALIFIED_5QC_HISTORICAL_RUN,Pass 5 QC Gates (Historical Completion Run: Days = -647.5)
GC-31,SA-0457_T,2023-12-19 08:15,Alkhorayef (ACC),538 Series (ACC WE),WE-2600,WE-2600,153,7350.0,0.0,-464.7,475.0,3364.0,2889.0,323.0,148.0,54.0,0.9,44.0,Mauddud (MA),137779.0,1.0958,0.4245,44.48,54.91,1.071,1.0486,70.2,1444.5,492.5,51.73,952.0,1377.6,1377.6,425.6,44.71,44.71,OVER_PREDICTION,True,True,True,True,True,True,False,False,2. QUALIFIED_5QC_HISTORICAL_RUN,Pass 5 QC Gates (Historical Completion Run: Days = -464.7)
GC-31,SA-0457_T,2024-06-07 08:30,Alkhorayef (ACC),538 Series (ACC WE),WE-2600,WE-2600,153,7350.0,0.0,-293.7,729.0,3188.0,2459.0,231.0,152.0,52.0,0.8667,50.3,Mauddud (MA),137779.0,1.0958,0.4311,37.28,49.63,1.0877,1.0536,113.7,2033.3,896.3,78.83,1137.0,1929.8,1929.8,792.8,69.73,69.73,OVER_PREDICTION,True,True,True,True,True,True,False,False,2. QUALIFIED_5QC_HISTORICAL_RUN,Pass 5 QC Gates (Historical Completion Run: Days = -293.7)
GC-31,SA-0457_T,2024-11-23 09:00,Alkhorayef (ACC),538 Series (ACC WE),WE-2600,WE-2600,153,7350.0,0.0,-124.6,1578.0,3270.0,1692.0,257.0,146.0,40.0,0.6667,57.4,Mauddud (MA),137779.0,1.0958,0.4385,25.22,56.74,1.1544,1.0773,278.6,856.7,-543.3,-38.81,1400.0,795.3,795.3,-604.7,-43.19,43.19,UNDER_PREDICTION,True,True,True,True,True,True,False,False,2. QUALIFIED_5QC_HISTORICAL_RUN,Pass 5 QC Gates (Historical Completion Run: Days = -124.6)
GC-31,SA-0457_T,2025-04-16 08:45,Alkhorayef (ACC),538 Series (ACC WE),WE-2600,WE-2600,153,7350.0,19.3,19.3,1033.0,3289.0,2256.0,271.0,142.0,50.0,0.8333,53.9,Mauddud (MA),137779.0,1.0958,0.4348,33.91,48.83,1.1098,1.0614,169.8,2017.3,793.4,64.83,1223.9,1900.6,1900.6,676.7,55.29,55.29,OVER_PREDICTION,True,True,True,True,True,True,True,True,1. QUALIFIED_5QC_CLEAN_ACTIVE,Pass: Active completion run meeting all 5 QC physical screening gates
GC-31,SA-0457_T,2025-08-02 17:30,Alkhorayef (ACC),538 Series (ACC WE),WE-2600,WE-2600,153,7350.0,127.7,127.7,924.0,3235.0,2311.0,217.0,147.0,50.0,0.8333,57.0,Mauddud (MA),137779.0,1.0958,0.4381,34.48,49.66,1.1016,1.0551,149.3,1952.4,793.4,68.46,1159.0,1850.4,1850.4,691.4,59.65,59.65,OVER_PREDICTION,True,True,True,True,True,True,True,True,1. QUALIFIED_5QC_CLEAN_ACTIVE,Pass: Active completion run meeting all 5 QC physical screening gates
GC-31,SA-0457_T,2025-09-20 09:30,Alkhorayef (ACC),538 Series (ACC WE),WE-2600,WE-2600,153,7350.0,176.4,176.4,920.0,3285.0,2365.0,233.0,149.0,50.0,0.8333,41.4,Mauddud (MA),137779.0,1.0958,0.4218,36.65,52.78,1.1013,1.0677,148.5,1633.3,640.3,64.48,993.0,1529.8,1529.8,536.8,54.06,54.06,OVER_PREDICTION,True,True,True,True,True,True,True,True,1. QUALIFIED_5QC_CLEAN_ACTIVE,Pass: Active completion run meeting all 5 QC physical screening gates
GC-31,SA-0457_T,2026-01-17 12:45,Alkhorayef (ACC),538 Series (ACC WE),WE-2600,WE-2600,153,7350.0,295.5,295.5,1196.0,3454.0,2258.0,323.0,149.0,50.0,0.8333,63.1,Mauddud (MA),137779.0,1.0958,0.4444,33.21,47.83,1.1225,1.0578,201.4,2087.1,837.1,66.97,1250.0,1973.0,1973.0,723.0,57.84,57.84,OVER_PREDICTION,True,True,True,True,True,True,True,True,1. QUALIFIED_5QC_CLEAN_ACTIVE,Pass: Active completion run meeting all 5 QC physical screening gates
GC-31,SA-0457_T,2026-04-27 08:30,Alkhorayef (ACC),538 Series (ACC WE),WE-2600,WE-2600,153,7350.0,395.3,395.3,634.0,3386.0,2752.0,173.0,151.0,54.0,0.9,74.9,Mauddud (MA),137779.0,1.0958,0.4567,39.38,48.62,1.0812,1.0354,97.0,2195.3,802.3,57.6,1393.0,2120.3,2120.3,727.3,52.21,52.21,OVER_PREDICTION,True,True,True,True,True,True,True,True,1. QUALIFIED_5QC_CLEAN_ACTIVE,Pass: Active completion run meeting all 5 QC physical screening gates
GC-31,SA-0457_T,2026-07-28 08:30,Alkhorayef (ACC),538 Series (ACC WE),WE-2600,WE-2600,153,7350.0,487.3,487.3,824.0,3548.0,2724.0,211.0,156.0,54.0,0.9,60.9,Mauddud (MA),137779.0,1.0958,0.4421,40.27,49.72,1.0944,1.0491,130.8,2103.3,1141.3,118.64,962.0,2004.9,2004.9,1042.9,108.41,108.41,OVER_PREDICTION,True,True,True,True,True,True,True,True,1. QUALIFIED_5QC_CLEAN_ACTIVE,Pass: Active completion run meeting all 5 QC physical screening gates
GC-31,SA-0468_T,2021-03-11 10:45,Alkhorayef (ACC),538 Series (ACC WE),WE-1500c,WE-1500,158,7500.0,0.0,-745.4,1385.0,,,227.0,131.0,54.0,0.9,44.0,Upper Burgan (UB),199739.0,1.1388,0.4293,,,1.138,1.0861,239.0,,,,787.0,,,,,,,False,False,False,True,True,False,False,False,7. FAILED_MISSING_TELEMETRY,"Failed Gate 1: Missing Telemetry (PIP=1385.0, PDP=nan)"
GC-31,SA-0468_T,2021-07-14 09:15,Alkhorayef (ACC),538 Series (ACC WE),WE-1500c,WE-1500,158,7500.0,0.0,-620.5,1221.0,,,200.0,136.0,60.0,1.0,45.9,Upper Burgan (UB),199739.0,1.1388,0.4314,,,1.1245,1.0766,206.3,,,,810.0,,,,,,,False,False,False,True,True,False,False,False,7. FAILED_MISSING_TELEMETRY,"Failed Gate 1: Missing Telemetry (PIP=1221.0, PDP=nan)"
GC-31,SA-0468_T,2021-09-20 08:15,Alkhorayef (ACC),538 Series (ACC WE),WE-1500c,WE-1500,158,7500.0,0.0,-552.5,1362.0,,,208.0,137.0,54.0,0.9,55.0,Upper Burgan (UB),199739.0,1.1388,0.4419,,,1.136,1.0722,234.4,,,,832.0,,,,,,,False,False,False,True,True,False,False,False,7. FAILED_MISSING_TELEMETRY,"Failed Gate 1: Missing Telemetry (PIP=1362.0, PDP=nan)"
GC-31,SA-0468_T,2022-01-04 08:15,Alkhorayef (ACC),538 Series (ACC WE),WE-1500c,WE-1500,158,7500.0,0.0,-446.5,1794.0,,,210.0,131.0,54.0,0.9,57.6,Upper Burgan (UB),199739.0,1.1388,0.4449,,,1.1736,1.0851,324.0,,,,877.0,,,,,,,False,False,False,True,True,False,False,False,7. FAILED_MISSING_TELEMETRY,"Failed Gate 1: Missing Telemetry (PIP=1794.0, PDP=nan)"
GC-31,SA-0468_T,2022-04-23 11:00,Alkhorayef (ACC),538 Series (ACC WE),WE-1500c,WE-1500,158,7500.0,0.0,-337.4,1447.0,3020.0,1573.0,186.0,139.0,58.0,0.9667,49.6,Upper Burgan (UB),199739.0,1.1388,0.4357,22.85,24.45,1.1432,1.0821,251.6,2677.8,1675.8,167.25,1002.0,2474.7,2474.7,1472.7,146.98,146.98,OVER_PREDICTION,True,True,True,True,True,True,False,False,2. QUALIFIED_5QC_HISTORICAL_RUN,Pass 5 QC Gates (Historical Completion Run: Days = -337.4)
GC-31,SA-0468_T,2022-08-03 09:00,Alkhorayef (ACC),538 Series (ACC WE),WE-1500c,WE-1500,158,7500.0,0.0,-235.5,1440.0,3144.0,1704.0,206.0,143.0,58.0,0.9667,51.1,Upper Burgan (UB),199739.0,1.1388,0.4374,24.66,26.39,1.1426,1.0799,250.2,2677.8,1737.8,184.87,940.0,2479.6,2479.6,1539.6,163.79,163.79,OVER_PREDICTION,True,True,True,True,True,True,False,False,2. QUALIFIED_5QC_HISTORICAL_RUN,Pass 5 QC Gates (Historical Completion Run: Days = -235.5)
GC-31,SA-0468_T,2023-05-02 08:45,Alkhorayef (ACC),538 Series (ACC WE),WE-1500c,WE-1500,158,7500.0,36.5,36.5,1028.0,,,215.0,141.0,50.0,0.8333,47.3,Upper Burgan (UB),199739.0,1.1388,0.4331,,,1.1094,1.0671,168.9,,,,1317.0,,,,,,,False,False,False,True,True,False,True,False,7. FAILED_MISSING_TELEMETRY,"Failed Gate 1: Missing Telemetry (PIP=1028.0, PDP=nan)"
GC-31,SA-0468_T,2023-09-03 11:15,Alkhorayef (ACC),538 Series (ACC WE),WE-1500c,WE-1500,158,7500.0,160.6,160.6,785.0,3131.0,2346.0,187.0,137.0,50.0,0.8333,40.8,Upper Burgan (UB),199739.0,1.1388,0.4256,34.89,50.25,1.0916,1.0624,123.8,1660.8,550.8,49.62,1110.0,1563.3,1563.3,453.3,40.84,40.84,OVER_PREDICTION,True,True,True,True,True,True,True,True,1. QUALIFIED_5QC_CLEAN_ACTIVE,Pass: Active completion run meeting all 5 QC physical screening gates
GC-31,SA-0468_T,2023-12-21 08:30,Alkhorayef (ACC),538 Series (ACC WE),WE-1500c,WE-1500,158,7500.0,269.5,269.5,755.0,3183.0,2428.0,210.0,141.0,50.0,0.8333,58.0,Upper Burgan (UB),199739.0,1.1388,0.4454,34.5,49.68,1.0895,1.0492,118.4,1684.1,781.1,86.5,903.0,1605.1,1605.1,702.1,77.75,77.75,OVER_PREDICTION,True,True,True,True,True,True,True,True,1. QUALIFIED_5QC_CLEAN_ACTIVE,Pass: Active completion run meeting all 5 QC physical screening gates
GC-31,SA-0468_T,2024-04-07 08:00,Alkhorayef (ACC),538 Series (ACC WE),WE-1500c,WE-1500,158,7500.0,377.5,377.5,751.0,3150.0,2399.0,251.0,120.0,50.0,0.8333,49.7,Upper Burgan (UB),199739.0,1.1388,0.4358,34.84,50.17,1.0892,1.0548,117.6,1664.1,929.1,126.41,735.0,1577.6,1577.6,842.6,114.64,114.64,OVER_PREDICTION,True,True,True,True,True,True,True,True,1. QUALIFIED_5QC_CLEAN_ACTIVE,Pass: Active completion run meeting all 5 QC physical screening gates
GC-31,SA-0468_T,2024-09-23 09:00,Alkhorayef (ACC),538 Series (ACC WE),WE-1500c,WE-1500,158,7500.0,546.5,546.5,741.0,3271.0,2530.0,283.3,135.0,50.0,0.8333,49.6,Upper Burgan (UB),199739.0,1.1388,0.4357,36.75,52.92,1.0885,1.0545,115.8,1548.6,809.0,109.38,739.6,1468.5,1468.5,728.9,98.55,98.55,OVER_PREDICTION,True,True,True,True,True,True,True,True,1. QUALIFIED_5QC_CLEAN_ACTIVE,Pass: Active completion run meeting all 5 QC physical screening gates
GC-31,SA-0468_T,2025-01-27 18:00,Alkhorayef (ACC),538 Series (ACC WE),WE-1500c,WE-1500,158,7500.0,672.9,672.9,719.0,3205.0,2486.0,256.0,130.0,50.0,0.8333,50.1,Upper Burgan (UB),199739.0,1.1388,0.4363,36.07,51.94,1.087,1.0534,111.9,1590.7,759.7,91.42,831.0,1510.0,1510.0,679.0,81.71,81.71,OVER_PREDICTION,True,True,True,True,True,True,True,True,1. QUALIFIED_5QC_CLEAN_ACTIVE,Pass: Active completion run meeting all 5 QC physical screening gates
GC-31,SA-0468_T,2025-06-10 08:15,Alkhorayef (ACC),538 Series (ACC WE),WE-1500c,WE-1500,158,7500.0,806.5,806.5,756.0,3466.0,2710.0,297.0,140.0,50.0,0.8333,60.3,Upper Burgan (UB),199739.0,1.1388,0.448,38.29,55.14,1.0896,1.0476,118.5,1449.0,701.0,93.72,748.0,1383.1,1383.1,635.1,84.91,84.91,OVER_PREDICTION,True,True,True,True,True,True,True,True,1. QUALIFIED_5QC_CLEAN_ACTIVE,Pass: Active completion run meeting all 5 QC physical screening gates
GC-31,SA-0468_T,2025-09-26 07:00,Alkhorayef (ACC),538 Series (ACC WE),WE-1500c,WE-1500,158,7500.0,914.4,914.4,820.0,3510.0,2690.0,269.0,145.0,50.0,0.8333,60.0,Upper Burgan (UB),199739.0,1.1388,0.4477,38.03,54.77,1.0941,1.0496,130.1,1466.1,599.1,69.1,867.0,1396.8,1396.8,529.8,61.11,61.11,OVER_PREDICTION,True,True,True,True,True,True,True,True,1. QUALIFIED_5QC_CLEAN_ACTIVE,Pass: Active completion run meeting all 5 QC physical screening gates
GC-31,SA-0468_T,2026-01-12 20:15,Alkhorayef (ACC),538 Series (ACC WE),WE-1500c,WE-1500,158,7500.0,1023.0,1023.0,855.0,3439.0,2584.0,316.0,123.0,50.0,0.8333,63.3,Upper Burgan (UB),199739.0,1.1388,0.4515,36.23,52.18,1.0966,1.0481,136.5,1580.4,823.4,108.77,757.0,1507.9,1507.9,750.9,99.19,99.19,OVER_PREDICTION,True,True,True,True,True,True,True,True,1. QUALIFIED_5QC_CLEAN_ACTIVE,Pass: Active completion run meeting all 5 QC physical screening gates
GC-31,SA-0472_T,2021-01-27 09:15,Baker Hughes (Centrilift),538 Series (Centrilift Centurion),P11,P11,197,7300.0,0.0,-387.8,1774.0,,,246.0,127.0,45.0,0.75,60.0,Mauddud (MA),137779.0,1.0958,0.4412,,,1.1718,1.0807,319.7,,,,707.0,,,,,,,False,False,False,True,True,False,False,False,7. FAILED_MISSING_TELEMETRY,"Failed Gate 1: Missing Telemetry (PIP=1774.0, PDP=nan)"
GC-31,SA-0472_T,2021-06-01 08:15,Baker Hughes (Centrilift),538 Series (Centrilift Centurion),P11,P11,197,7300.0,0.0,-262.8,2094.0,,,131.0,110.0,47.0,0.7833,57.0,Mauddud (MA),137779.0,1.0958,0.4381,,,1.1848,1.0909,350.0,,,,270.0,,,,,,,False,False,False,True,True,False,False,False,7. FAILED_MISSING_TELEMETRY,"Failed Gate 1: Missing Telemetry (PIP=2094.0, PDP=nan)"
GC-31,SA-0472_T,2022-03-08 19:00,Baker Hughes (Centrilift),538 Series (Centrilift Centurion),P11,P11,197,7300.0,17.7,17.7,1889.0,,,130.0,116.0,50.0,0.8333,65.5,Mauddud (MA),137779.0,1.0958,0.4469,,,1.1823,1.076,344.3,,,,1149.0,,,,,,,False,False,False,True,True,False,True,False,7. FAILED_MISSING_TELEMETRY,"Failed Gate 1: Missing Telemetry (PIP=1889.0, PDP=nan)"
GC-31,SA-0472_T,2022-06-08 16:15,Baker Hughes (Centrilift),538 Series (Centrilift Centurion),P11,P11,197,7300.0,109.5,109.5,,2670.0,,239.0,137.0,51.0,0.85,55.8,Mauddud (MA),137779.0,1.0958,0.4368,,,1.1477,1.0764,262.5,,,,1229.0,,,,,,,False,False,False,True,True,False,True,False,7. FAILED_MISSING_TELEMETRY,"Failed Gate 1: Missing Telemetry (PIP=nan, PDP=2670.0)"
GC-31,SA-0472_T,2022-09-10 08:30,Baker Hughes (Centrilift),538 Series (Centrilift Centurion),P11,P11,197,7300.0,203.2,203.2,1841.0,2466.0,625.0,265.0,128.0,51.0,0.85,16.6,Mauddud (MA),137779.0,1.0958,0.3959,8.01,11.09,1.1779,1.1517,334.0,1368.2,182.2,15.36,1186.0,1188.0,1188.0,2.0,0.17,0.17,OVER_PREDICTION,True,True,True,True,True,True,True,True,1. QUALIFIED_5QC_CLEAN_ACTIVE,Pass: Active completion run meeting all 5 QC physical screening gates
GC-31,SA-0472_T,2023-03-07 08:45,Baker Hughes (Centrilift),538 Series (Centrilift Centurion),P11,P11,197,7300.0,381.2,381.2,1884.0,3020.0,1136.0,295.0,134.0,51.0,0.85,53.9,Mauddud (MA),137779.0,1.0958,0.4348,13.26,18.35,1.1819,1.0946,343.2,1307.7,80.7,6.58,1227.0,1194.7,1194.7,-32.3,-2.63,2.63,UNDER_PREDICTION,True,True,True,True,True,True,True,True,1. QUALIFIED_5QC_CLEAN_ACTIVE,Pass: Active completion run meeting all 5 QC physical screening gates
GC-31,SA-0472_T,2023-07-09 05:30,Baker Hughes (Centrilift),538 Series (Centrilift Centurion),P11,P11,197,7300.0,505.1,505.1,1630.0,2819.0,1189.0,258.0,137.0,54.0,0.9,42.7,Mauddud (MA),137779.0,1.0958,0.4232,14.26,17.6,1.159,1.0996,289.4,1391.8,18.8,1.37,1373.0,1265.7,1265.7,-107.3,-7.82,7.82,UNDER_PREDICTION,True,True,True,True,True,True,True,True,1. QUALIFIED_5QC_CLEAN_ACTIVE,Pass: Active completion run meeting all 5 QC physical screening gates
GC-31,SA-0472_T,2023-11-02 07:00,Baker Hughes (Centrilift),538 Series (Centrilift Centurion),P11,P11,197,7300.0,621.2,621.2,1680.0,2866.0,1186.0,236.0,137.0,54.0,0.9,40.4,Mauddud (MA),137779.0,1.0958,0.4208,14.31,17.67,1.1634,1.1055,299.9,1391.1,-38.9,-2.72,1430.0,1258.4,1258.4,-171.6,-12.0,12.0,UNDER_PREDICTION,True,True,True,True,True,True,True,True,1. QUALIFIED_5QC_CLEAN_ACTIVE,Pass: Active completion run meeting all 5 QC physical screening gates
GC-31,SA-0472_T,2024-01-15 09:00,Baker Hughes (Centrilift),538 Series (Centrilift Centurion),P11,P11,197,7300.0,695.2,695.2,2071.0,3480.0,1409.0,272.0,147.0,54.0,0.9,87.2,Mauddud (MA),137779.0,1.0958,0.4695,15.23,18.8,1.1848,1.0411,350.0,1380.3,8.3,0.6,1372.0,1325.8,1325.8,-46.2,-3.37,3.37,UNDER_PREDICTION,True,True,True,True,True,True,True,True,1. QUALIFIED_5QC_CLEAN_ACTIVE,Pass: Active completion run meeting all 5 QC physical screening gates
GC-31,SA-0472_T,2024-03-14 13:00,Baker Hughes (Centrilift),538 Series (Centrilift Centurion),P11,P11,197,7300.0,754.4,754.4,2244.0,3250.0,1006.0,243.0,133.0,50.0,0.8333,74.0,Mauddud (MA),137779.0,1.0958,0.4558,11.2,16.13,1.1848,1.0628,350.0,1301.1,105.1,8.79,1196.0,1224.2,1224.2,28.2,2.36,2.36,OVER_PREDICTION,True,True,True,True,True,True,True,True,1. QUALIFIED_5QC_CLEAN_ACTIVE,Pass: Active completion run meeting all 5 QC physical screening gates
GC-31,SA-0472_T,2024-05-16 09:45,Baker Hughes (Centrilift),538 Series (Centrilift Centurion),P11,P11,197,7300.0,817.3,817.3,1815.0,3412.0,1597.0,246.0,151.0,55.0,0.9167,90.4,Mauddud (MA),137779.0,1.0958,0.4729,17.14,20.4,1.1755,1.0349,328.4,1390.0,80.0,6.11,1310.0,1343.1,1343.1,33.1,2.53,2.53,OVER_PREDICTION,True,True,True,True,True,True,True,True,1. QUALIFIED_5QC_CLEAN_ACTIVE,Pass: Active completion run meeting all 5 QC physical screening gates
